Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Related_Model_Display_Name,Stored,Required,Readonly
17179,display_currency_helper,"Currency Conversion Helper",boolean,1022,account.automatic.entry.wizard,,,"",No,No,Yes
17181,display_name,"Display Name",char,1022,account.automatic.entry.wizard,,,"",No,No,Yes
17176,expense_accrual_account,"Expense Accrual Account",many2one,1022,account.automatic.entry.wizard,account.account,292,"Account",No,No,No
17180,id,"ID",integer,1022,account.automatic.entry.wizard,,,"",Yes,No,Yes
17174,journal_id,"Journal",many2one,1022,account.automatic.entry.wizard,account.journal,296,"Journal",No,Yes,No
28555,lock_date_message,"Lock Date Message",char,1022,account.automatic.entry.wizard,,,"",No,No,Yes
17166,move_data,"Move Data",text,1022,account.automatic.entry.wizard,,,"",No,No,Yes
17168,move_line_ids,"Move Line",many2many,1022,account.automatic.entry.wizard,account.move.line,312,"Journal Item",Yes,No,No
17172,percentage,"Percentage",float,1022,account.automatic.entry.wizard,,,"",Yes,No,No
17167,preview_move_data,"Preview Move Data",text,1022,account.automatic.entry.wizard,,,"",No,No,Yes
17177,revenue_accrual_account,"Revenue Accrual Account",many2one,1022,account.automatic.entry.wizard,account.account,292,"Account",No,No,No
17173,total_amount,"Total Amount",monetary,1022,account.automatic.entry.wizard,,,"",Yes,No,No
17185,write_date,"Last Updated on",datetime,1022,account.automatic.entry.wizard,,,"",Yes,No,Yes
17184,write_uid,"Last Updated by",many2one,1022,account.automatic.entry.wizard,res.users,90,"User",Yes,No,Yes
44299,account_online_account_ids,"Account Online Account",one2many,2036,account.bank.selection,account.online.account,1164,"representation of an online bank account",No,No,Yes
44298,account_online_link_id,"Account Online Link",many2one,2036,account.bank.selection,account.online.link,1165,"Bank Connection",Yes,No,No
44305,create_date,"Created on",datetime,2036,account.bank.selection,,,"",Yes,No,Yes
44304,create_uid,"Created by",many2one,2036,account.bank.selection,res.users,90,"User",Yes,No,Yes
44303,display_name,"Display Name",char,2036,account.bank.selection,,,"",No,No,Yes
44302,id,"ID",integer,2036,account.bank.selection,,,"",Yes,No,Yes
44300,institution_name,"Name",char,2036,account.bank.selection,,,"",No,No,Yes
44301,selected_account,"Selected Account",many2one,2036,account.bank.selection,account.online.account,1164,"representation of an online bank account",Yes,No,No
44307,write_date,"Last Updated on",datetime,2036,account.bank.selection,,,"",Yes,No,Yes
44306,write_uid,"Last Updated by",many2one,2036,account.bank.selection,res.users,90,"User",Yes,No,Yes
28328,attachment_ids,"Attachments",many2many,309,account.bank.statement,ir.attachment,27,"Attachment",Yes,No,No
5417,balance_end,"Computed Balance",monetary,309,account.bank.statement,,,"",Yes,No,Yes
5409,balance_end_real,"Ending Balance",monetary,309,account.bank.statement,,,"",Yes,No,No
5408,balance_start,"Starting Balance",monetary,309,account.bank.statement,,,"",Yes,No,No
5415,company_id,"Company",many2one,309,account.bank.statement,res.company,87,"Companies",Yes,No,Yes
5430,create_date,"Created on",datetime,309,account.bank.statement,,,"",Yes,No,Yes
5429,create_uid,"Created by",many2one,309,account.bank.statement,res.users,90,"User",Yes,No,Yes
5412,currency_id,"Currency",many2one,309,account.bank.statement,res.currency,85,"Currency",No,No,Yes
5406,date,"Date",date,309,account.bank.statement,,,"",Yes,No,Yes
5428,display_name,"Display Name",char,309,account.bank.statement,,,"",No,No,Yes
28319,first_line_index,"First Line Index",char,309,account.bank.statement,account.bank.statement.line,310,"Bank Statement Line",Yes,No,Yes
5427,id,"ID",integer,309,account.bank.statement,,,"",Yes,No,Yes
28325,is_complete,"Is Complete",boolean,309,account.bank.statement,,,"",Yes,No,Yes
28326,is_valid,"Is Valid",boolean,309,account.bank.statement,,,"",No,No,Yes
5413,journal_id,"Journal",many2one,309,account.bank.statement,account.journal,296,"Journal",Yes,No,Yes
5419,line_ids,"Statement lines",one2many,309,account.bank.statement,account.bank.statement.line,310,"Bank Statement Line",Yes,Yes,No
5404,name,"Reference",char,309,account.bank.statement,,,"",Yes,No,No
28327,problem_description,"Problem Description",text,309,account.bank.statement,,,"",No,No,Yes
5405,reference,"External Reference",char,309,account.bank.statement,,,"",Yes,No,No
5432,write_date,"Last Updated on",datetime,309,account.bank.statement,,,"",Yes,No,Yes
5431,write_uid,"Last Updated by",many2one,309,account.bank.statement,res.users,90,"User",Yes,No,Yes
17005,access_token,"Security Token",char,310,account.bank.statement.line,,,"",No,No,No
17004,access_url,"Portal Access URL",char,310,account.bank.statement.line,,,"",No,No,Yes
17006,access_warning,"Access warning",text,310,account.bank.statement.line,,,"",No,No,Yes
5439,account_number,"Bank Account Number",char,310,account.bank.statement.line,,,"",Yes,No,No
19116,active,"Active",boolean,310,account.bank.statement.line,,,"",No,No,No
25827,activity_calendar_event_id,"Next Activity Calendar Event",many2one,310,account.bank.statement.line,calendar.event,184,"Calendar Event",No,No,Yes
16999,activity_date_deadline,"Next Activity Deadline",date,310,account.bank.statement.line,,,"",No,No,Yes
17002,activity_exception_decoration,"Activity Exception Decoration",selection,310,account.bank.statement.line,,,"",No,No,Yes
17003,activity_exception_icon,"Icon",char,310,account.bank.statement.line,,,"",No,No,Yes
16994,activity_ids,"Activities",one2many,310,account.bank.statement.line,mail.activity,154,"Activity",No,No,No
16995,activity_state,"Activity State",selection,310,account.bank.statement.line,,,"",No,No,Yes
17001,activity_summary,"Next Activity Summary",char,310,account.bank.statement.line,,,"",No,No,No
16998,activity_type_icon,"Activity Type Icon",char,310,account.bank.statement.line,,,"",No,No,Yes
16997,activity_type_id,"Next Activity Type",many2one,310,account.bank.statement.line,mail.activity.type,153,"Activity Type",No,No,No
16996,activity_user_id,"Responsible User",many2one,310,account.bank.statement.line,res.users,90,"User",No,No,Yes
25834,always_tax_exigible,"Always Tax Exigible",boolean,310,account.bank.statement.line,,,"",No,No,No
5436,amount,"Amount",monetary,310,account.bank.statement.line,,,"",Yes,No,No
5451,amount_currency,"Amount in Currency",monetary,310,account.bank.statement.line,,,"",Yes,No,No
26850,amount_paid,"Amount paid",monetary,310,account.bank.statement.line,,,"",No,No,Yes
16987,amount_residual,"Residual Amount",float,310,account.bank.statement.line,,,"",Yes,No,Yes
17035,amount_residual_signed,"Amount Due Signed",monetary,310,account.bank.statement.line,,,"",No,No,Yes
17030,amount_tax,"Tax",monetary,310,account.bank.statement.line,,,"",No,No,Yes
17033,amount_tax_signed,"Tax Signed",monetary,310,account.bank.statement.line,,,"",No,No,Yes
17031,amount_total,"Total",monetary,310,account.bank.statement.line,,,"",No,No,Yes
25830,amount_total_in_currency_signed,"Total in Currency Signed",monetary,310,account.bank.statement.line,,,"",No,No,Yes
17034,amount_total_signed,"Total Signed",monetary,310,account.bank.statement.line,,,"",No,No,Yes
42074,amount_total_words,"Amount total in words",char,310,account.bank.statement.line,,,"",No,No,Yes
17029,amount_untaxed,"Untaxed Amount",monetary,310,account.bank.statement.line,,,"",No,No,Yes
17032,amount_untaxed_signed,"Untaxed Amount Signed",monetary,310,account.bank.statement.line,,,"",No,No,Yes
18839,approval_ids,"Approval",one2many,310,account.bank.statement.line,account.move.approval,795,"Bill approval lines",No,No,No
18530,asset_depreciated_value,"Cumulative Depreciation",monetary,310,account.bank.statement.line,,,"",No,No,Yes
29779,asset_depreciation_beginning_date,"Date of the beginning of the depreciation",date,310,account.bank.statement.line,,,"",No,No,No
18527,asset_id,"Asset",many2one,310,account.bank.statement.line,account.asset,404,"Asset/Revenue Recognition",No,No,No
18535,asset_id_display_name,"Asset Id Display Name",char,310,account.bank.statement.line,,,"",No,No,Yes
18533,asset_ids,"Assets",one2many,310,account.bank.statement.line,account.asset,404,"Asset/Revenue Recognition",No,No,Yes
29778,asset_number_days,"Number of days",integer,310,account.bank.statement.line,,,"",No,No,No
18529,asset_remaining_value,"Depreciable Value",monetary,310,account.bank.statement.line,,,"",No,No,Yes
18532,asset_value_change,"Asset Value Change",boolean,310,account.bank.statement.line,,,"",No,No,No
17730,attachment_ids,"Attachments",one2many,310,account.bank.statement.line,ir.attachment,27,"Attachment",No,No,No
17982,authorized_transaction_ids,"Authorized Transactions",many2many,310,account.bank.statement.line,payment.transaction,366,"Payment Transaction",No,No,Yes
17040,auto_post,"Auto-post",selection,310,account.bank.statement.line,,,"",No,Yes,No
28355,auto_post_origin_id,"First recurring entry",many2one,310,account.bank.statement.line,account.move,311,"Journal Entry",No,No,Yes
28354,auto_post_until,"Auto-post until",date,310,account.bank.statement.line,,,"",No,No,No
17061,bank_partner_id,"Bank Partner",many2one,310,account.bank.statement.line,res.partner,78,"Contact",No,No,Yes
18838,business_unit,"Business Unit",char,310,account.bank.statement.line,,,"",No,No,No
18491,campaign_id,"Campaign",many2one,310,account.bank.statement.line,utm.campaign,140,"UTM Campaign",No,No,No
18840,check_user,"Check User",boolean,310,account.bank.statement.line,,,"",No,No,Yes
20157,comment,"Comment",text,310,account.bank.statement.line,,,"",No,No,Yes
17022,commercial_partner_id,"Commercial Entity",many2one,310,account.bank.statement.line,res.partner,78,"Contact",No,No,Yes
17020,company_currency_id,"Company Currency",many2one,310,account.bank.statement.line,res.currency,85,"Currency",No,No,Yes
5449,company_id,"Company",many2one,310,account.bank.statement.line,res.company,87,"Companies",No,No,No
18536,count_asset,"Count Asset",integer,310,account.bank.statement.line,,,"",No,No,Yes
16993,country_code,"Country Code",char,310,account.bank.statement.line,,,"",No,No,Yes
5458,create_date,"Created on",datetime,310,account.bank.statement.line,,,"",Yes,No,Yes
5457,create_uid,"Created by",many2one,310,account.bank.statement.line,res.users,90,"User",Yes,No,Yes
52812,credit_rating,"Credit Rating",selection,310,account.bank.statement.line,,,"",No,No,Yes
29048,cron_last_check,"Cron Last Check",datetime,310,account.bank.statement.line,,,"",Yes,No,No
5452,currency_id,"Journal Currency",many2one,310,account.bank.statement.line,res.currency,85,"Currency",Yes,No,Yes
5435,date,"Date",date,310,account.bank.statement.line,,,"",No,Yes,No
18853,dc_project_manager_id,"DC Project Manager",many2one,310,account.bank.statement.line,res.users,90,"User",No,No,No
43275,deferred_entry_type,"Deferred Entry Type",selection,310,account.bank.statement.line,,,"",No,No,Yes
43273,deferred_move_ids,"Deferred Entries",many2many,310,account.bank.statement.line,account.move,311,"Journal Entry",No,No,No
43274,deferred_original_move_ids,"Original Invoices",many2many,310,account.bank.statement.line,account.move,311,"Journal Entry",No,No,No
42046,delivery_date,"Delivery Date",date,310,account.bank.statement.line,,,"",No,No,No
29780,depreciation_value,"Depreciation",monetary,310,account.bank.statement.line,,,"",No,No,No
28367,direction_sign,"Direction Sign",integer,310,account.bank.statement.line,,,"",No,No,Yes
18856,disc_amount,"Disc Amount",float,310,account.bank.statement.line,,,"",No,No,Yes
25840,display_inactive_currency_warning,"Display Inactive Currency Warning",boolean,310,account.bank.statement.line,,,"",No,No,Yes
5456,display_name,"Display Name",char,310,account.bank.statement.line,,,"",No,No,Yes
17051,display_qr_code,"Display QR-code",boolean,310,account.bank.statement.line,,,"",No,No,Yes
18537,draft_asset_exists,"Draft Asset Exists",boolean,310,account.bank.statement.line,,,"",No,No,Yes
28378,duplicated_ref_ids,"Duplicated Ref",many2many,310,account.bank.statement.line,account.move,311,"Journal Entry",No,No,Yes
26648,edi_blocking_level,"Edi Blocking Level",selection,310,account.bank.statement.line,,,"",No,No,Yes
17773,edi_document_ids,"Edi Document",one2many,310,account.bank.statement.line,account.edi.document,1082,"Electronic Document for an account.move",No,No,No
17775,edi_error_count,"Edi Error Count",integer,310,account.bank.statement.line,,,"",No,No,Yes
26649,edi_error_message,"Edi Error Message",html,310,account.bank.statement.line,,,"",No,No,Yes
26650,edi_show_abandon_cancel_button,"Edi Show Abandon Cancel Button",boolean,310,account.bank.statement.line,,,"",No,No,Yes
17777,edi_show_cancel_button,"Edi Show Cancel Button",boolean,310,account.bank.statement.line,,,"",No,No,Yes
52431,edi_show_force_cancel_button,"Edi Show Force Cancel Button",boolean,310,account.bank.statement.line,,,"",No,No,Yes
17774,edi_state,"Electronic invoicing",selection,310,account.bank.statement.line,,,"",No,No,Yes
17776,edi_web_services_to_process,"Edi Web Services To Process",text,310,account.bank.statement.line,,,"",No,No,Yes
18855,email,"Email",char,310,account.bank.statement.line,,,"",No,No,Yes
20156,expected_date,"Expected Payment Date",date,310,account.bank.statement.line,,,"",No,No,No
29196,extract_attachment_id,"Extract Attachment",many2one,310,account.bank.statement.line,ir.attachment,27,"Attachment",No,No,Yes
29197,extract_can_show_banners,"Can show the ocr banners",boolean,310,account.bank.statement.line,,,"",No,No,Yes
17795,extract_can_show_send_button,"Can show the ocr send button",boolean,310,account.bank.statement.line,,,"",No,No,Yes
43704,extract_detected_layout,"Extract Detected Layout Id",integer,310,account.bank.statement.line,,,"",No,No,Yes
17792,extract_document_uuid,"ID of the request to IAP-OCR",char,310,account.bank.statement.line,,,"",No,No,Yes
17791,extract_error_message,"Error message",text,310,account.bank.statement.line,,,"",No,No,Yes
43705,extract_partner_name,"Extract Detected Partner Name",char,310,account.bank.statement.line,,,"",No,No,Yes
17789,extract_state,"Extract state",selection,310,account.bank.statement.line,,,"",No,Yes,No
43700,extract_state_processed,"Extract State Processed",boolean,310,account.bank.statement.line,,,"",No,No,Yes
43695,extract_status,"Extract status",char,310,account.bank.statement.line,,,"",No,No,No
17793,extract_word_ids,"Extract Word",one2many,310,account.bank.statement.line,account.invoice_extract.words,359,"Extracted words from invoice scan",No,No,No
17043,fiscal_position_id,"Fiscal Position",many2one,310,account.bank.statement.line,account.fiscal.position,286,"Fiscal Position",No,No,No
16986,foreign_currency_id,"Foreign Currency",many2one,310,account.bank.statement.line,res.currency,85,"Currency",Yes,No,No
25828,has_message,"Has Message",boolean,310,account.bank.statement.line,,,"",No,No,Yes
17064,has_reconciled_entries,"Has Reconciled Entries",boolean,310,account.bank.statement.line,,,"",No,No,Yes
28356,hide_post_button,"Hide Post Button",boolean,310,account.bank.statement.line,,,"",No,No,Yes
17008,highest_name,"Highest Name",char,310,account.bank.statement.line,,,"",No,No,Yes
5455,id,"ID",integer,310,account.bank.statement.line,,,"",Yes,No,Yes
17068,inalterable_hash,"Inalterability Hash",char,310,account.bank.statement.line,,,"",No,No,Yes
42090,incoterm_location,"Incoterm Location",char,310,account.bank.statement.line,,,"",No,No,No
28340,internal_index,"Internal Reference",char,310,account.bank.statement.line,,,"",Yes,No,Yes
19973,internal_note,"Internal Note",text,310,account.bank.statement.line,,,"",No,No,No
